trial_code;hospital_id
NCT05007106;a0d6ebe1
NCT05012254;ed8989ad
NCT05012254;f538835f
NCT05012254;2c64e9ae
NCT05012254;ebc50757
NCT05012254;5ce954e5
NCT05012254;41c7f0a5
NCT05012254;0c6ae44e
NCT05012254;0f8d3b42
NCT05012254;ce9c5a63
NCT05012254;6da16a80
NCT05012254;872237dd
NCT05012254;60708dde
NCT05012254;014c74a5
NCT05012254;a4d9eb86
NCT05012254;2f69ec81
NCT05013554;ede16f15
NCT05013554;14299d2c
NCT05013554;8664fbe3
NCT05020236;46538524
NCT05020236;d5a663fb
NCT05020236;0a905273
NCT05020236;29b6927a
NCT05020236;a6a2623b
NCT05020236;c0b9ec69
NCT05028348;7c113942
NCT05028348;7353e0af
NCT05028348;57518140
NCT05028348;9a88825d
NCT05028348;5ce954e5
NCT05043090;6f2dcacb
NCT05043090;755ebf4e
NCT05043090;b457a0be
NCT05043090;5c31aa5b
NCT05043090;e5ba8bf4
NCT05043090;f16e000e
NCT05043090;77ad3f7a
NCT05043090;1a84ddf7
NCT05043090;3e21c175
NCT05043090;e637e1c9
NCT05043090;222a994d
NCT05043090;ad59d38a
NCT05043090;61290c6c
NCT05043090;d0b9b1f1
NCT05047276;34d46786
NCT05048797;cbc5d3c9
NCT05048797;4683157f
NCT05048797;6b72295e
NCT05048797;1e58eead
NCT05050942;1c54b93b
NCT05050942;5c31aa5b
NCT05050942;a81312c7
NCT05050942;ea1edafb
NCT05050942;81f4445e
NCT05050942;17e04a70
NCT05050942;ec41ad21
NCT05050942;fcac0760
NCT05050942;3f013d7d
NCT05052099;dfa51b65
NCT05052099;29b6927a
NCT05059262;fe5ecf11
NCT05059262;21830a53
NCT05059262;6ff161ac
NCT05060627;385b9a3c
NCT05060627;2fa421ab
NCT05060627;5e528ef3
NCT05060627;30b7cafc
NCT05060627;f5458f8a
NCT05063786;999f7d12
NCT05063786;bd7ccc4d
NCT05063786;58297c7b
NCT05063786;7f4804c3
NCT05063786;1a1091f6
NCT05063786;1e42835c
NCT05063786;a1262846
NCT05063786;9100ff89
NCT05063786;1a84ddf7
NCT05063786;abe8323e
NCT05063786;7ad39707
NCT05063786;711f036d
NCT05063786;65004739
NCT05063786;acda8877
NCT05063786;db9438cf
NCT05063786;ba61f11d
NCT05063786;0c8d810d
NCT05063786;070437ea
NCT05063786;ff9661b6
NCT05063786;070437ea
NCT05063786;3220a66f
NCT05063786;74348948
NCT05063786;cf2be4f6
NCT05063786;3576f4e4
NCT05063786;b07b3fb8
NCT05063786;d0c14027
NCT05063786;cc18dc2c
NCT05063786;e83a7f8b
NCT05063786;9769aaec
NCT05063786;868d5c79
NCT05063786;4f816490
NCT05063786;2996fcf3
NCT05063786;9f25f583
NCT05063786;acda8877
NCT05063786;817737a5
NCT05063786;e102ffe8
NCT05063786;30a3c5c6
NCT05083169;601ca0f8
NCT05083169;b27583b2
NCT05083169;eaccc94c
NCT05083169;4a6d2ec4
NCT05083169;ac8c3edc
NCT05084092;d107cdc0
NCT05091424;dc48f024
NCT05091424;82bfc550
NCT05101265;1ed21dce
NCT05101265;7622794d
NCT05101265;02e5baa2
NCT05101265;6fcaaf8c
NCT05101265;65d53108
NCT05113251;790d40b8
NCT05113251;3b431668
NCT05113251;5fc847f5
NCT05113251;8d96c04e
NCT05113251;8976bc76
NCT05116202;e4ec5fcf
NCT05116202;ea1edafb
NCT05116202;ce9c5a63
NCT05116202;3e912a4f
NCT05117242;34dd0232
NCT05117242;3c6cecd5
NCT05117242;dbbfd823
NCT05117242;406393a3
NCT02413736;c8bb9f11
NCT02413736;52a4292c
NCT02413736;374c15b9
NCT02413736;6d071621
NCT02413736;374c15b9
NCT02861573;ace4fb0a
NCT02861573;f0939fb2
NCT02861573;0400ab6a
NCT02861573;3d330944
NCT02861573;395fe7c6
NCT03164616;0a6ef5f1
NCT03164616;e7b4b769
NCT03576417;8249c8ef
NCT03576417;f16e000e
NCT03576417;812e3eaa
NCT03576417;b491e1a5
NCT03576417;d25c72da
NCT03576417;872237dd
NCT03576417;09aa2c72
NCT03576417;4073da7c
NCT03576417;ad59d38a
NCT03576417;909b01c7
NCT03576417;6581301d
NCT03576417;2e22effc
NCT03576417;3,21E+06
NCT03576417;5f342291
NCT03576417;872237dd
NCT03587116;89d63d5e
NCT03767348;17e04a70
NCT03767348;4719055
NCT03767348;16e24412
NCT03767348;ec87043b
NCT03767348;6c4433b1
NCT03767348;8c47971c
NCT03767348;f5458f8a
NCT03787602;786aa03b
NCT03787602;07c57703
NCT03787602;28b85387
NCT03787602;f8a1db2b
NCT03873883;a55497bb
NCT03873883;76bec950
NCT03938792;06fbe734
NCT03986294;502b5751
NCT04053322;db0afeac
NCT04053322;8ab4f71c
NCT04053322;cdb7d342
NCT04053322;657ebdf7
NCT04053322;7d60cff1
NCT04053322;5fca91e3
NCT04053322;806da020
NCT04053322;e4b0221a
NCT04053322;1f7c8ee8
NCT04053322;cbccb1cc
NCT04053322;8b5c831f
NCT04053322;7bc97667
NCT04053673;ec38c1d2
NCT04333108;87f00a7d
NCT04338399;6fcaaf8c
NCT04338399;4611670a
NCT04338399;effbe64e
NCT04338399;2cd07d61
NCT04338399;be8539a9
NCT04338399;7c113942
NCT04338399;44bed6f5
NCT04338399;5f342291
NCT04338399;3f0adfbc
NCT04338399;18df17bb
NCT04338399;7a871c63
NCT04338399;41c7f0a5
NCT04338399;255d0d07
NCT04338399;872237dd
NCT04338399;b3511875
NCT04338399;6d6684fd
NCT04338399;77808a26
NCT04338399;fecf7aca
NCT04338399;868d5c79
NCT04338399;21277108
NCT04338399;ac317423
NCT04432584;c0b9ec69
NCT04432584;85e06987
NCT04459715;6b0405cb
NCT04459715;ea2100df
NCT04459715;3d330944
NCT04459715;07c57703
NCT04459715;f5bc53ec
NCT04459715;94fb08e9
NCT04459715;b5a06c86
NCT04459715;fff913b7
NCT04459715;e6c9dfdc
NCT04459715;b4502765
NCT04459715;0f8d3b42
NCT04459715;8e3edffd
NCT04459715;a7c8be5f
NCT04459715;dc71ace5
NCT04459715;92dbc797
NCT04459715;8c86ad57
NCT04459715;e7b4b769
NCT04459715;6c4513fa
NCT04459715;8a4b9749
NCT04459715;b0128a3d
NCT04608318;df860cf2
NCT04608318;622b5a38
NCT04608318;0f6a5ff3
NCT04624399;a77786f2
NCT04624399;fa6a26b8
NCT04624399;d25c72da
NCT04624399;96031a3b
NCT04624399;0616d64d
NCT04624399;a77786f2
NCT04624399;e0d4287a
NCT04624399;4ea3e576
NCT04625270;fc5bf8a1
NCT04625270;4980c7c7
NCT04625270;b2ec2e3c
NCT04625270;81218a00
NCT04625907;83d33094
NCT04625907;502b5751
NCT04640532;e5ba8bf4
NCT04640532;623dde96
NCT04704934;eaccc94c
NCT04704934;a55497bb
NCT04704934;360e5e29
NCT04704934;57518140
NCT04704934;3c6cecd5
NCT04704934;2f8ebdfe
NCT04704934;9d4b6031
NCT04704934;9ac9baa2
NCT04732494;5effcc72
NCT04732494;ad6b5e7c
NCT04732494;f156d1ac
NCT04732494;db38d73e
NCT04732494;890abb32
NCT04732494;4aa43d0a
NCT04762602;5abd0031
NCT04762602;1df296e7
NCT04793958;cf8e7bfa
NCT04793958;a159daa2
NCT04793958;4a356ef0
NCT04793958;701b34fc
NCT04793958;1a1091f6
NCT04793958;a73ce420
NCT04793958;66426a0d
NCT04793958;47861f77
NCT04793958;c8571370
NCT04793958;755ebf4e
NCT04793958;755ebf4e
NCT04793958;6be0950f
NCT04793958;7167cf0c
NCT04793958;81fee6f1
NCT04793958;e67b0784
NCT04793958;4fba55f6
NCT05076396;369368c8
NCT05076396;cd909984
NCT05076396;7a4bd446
NCT05076396;db1b90e0
NCT05076396;b3d800df
NCT05076396;6f2dcacb
NCT05076396;97fd4c03
NCT05131386;2962024e
NCT05131386;b20e1260
NCT05131386;f8a1db2b
NCT05131386;f5bc53ec
NCT05131386;b3264797
NCT05181462;549a4eca
NCT05181462;e67b0784
NCT05181462;ff9661b6
NCT05181462;afd91a07
NCT05181462;a2fdc187
NCT05181462;3220a66f
NCT05181462;a81312c7
NCT05181462;8ced6b02
NCT05141474;c8d2b0cc
NCT04919226;ed8989ad
NCT04919226;ad6b5e7c
NCT04919226;222a994d
NCT04919226;f1ff9973
NCT04919226;4251af0a
NCT03922204;d1cb6010
NCT03922204;2ae1848d
NCT03922204;60a68575
NCT03922204;fbaff809
NCT04914897;df82ff55
NCT04914897;f156d1ac
NCT04914897;d298c8c9
NCT04914897;f670b350
NCT05018273;5f342291
NCT05018273;ec41ad21
NCT05018273;ebecda7f
NCT05018273;cd909984
NCT03845166;21830a53
NCT03845166;b992bdda
NCT03845166;e6c9dfdc
NCT03845166;51d7f96c
NCT03845166;8ed402bb
NCT03845166;7622794d
NCT03845166;ed313f1e
NCT03845166;7bd2cdbd
NCT03845166;1b45d14d
NCT04729608;c01adebb
NCT04729608;3f013d7d
NCT04729608;08eb075d
NCT04729608;0616d64d
NCT04729608;9ca6f08f
NCT04729608;255d0d07
NCT04729608;fa6a26b8
NCT04729608;514a4466
NCT04729608;12abb9e7
NCT04729608;7353e0af
NCT05129280;623dde96
NCT05129280;d5a663fb
NCT05129280;82785275
NCT04423029;f7b7dd51
NCT04423029;e43561c9
NCT04423029;067a45a1
NCT04423029;6da16a80
NCT04423029;8e8ca599
NCT04999969;bce223b0
NCT04999969;d13c441e
NCT04999969;7f1ba71b
NCT04999969;36b78517
NCT04999969;038dff84
NCT04999969;f04929f1
NCT04999969;dcfbcf3f
NCT04999969;2a509a8d
NCT05180474;5dbb8b1a
NCT05180474;f995360e
NCT05180474;4a356ef0
NCT04868877;07bac343
NCT04868877;bd7ccc4d
NCT04868877;9d113d42
NCT04868877;9d6ca771
NCT04868877;0cfffe01
NCT04657991;e9c5c305
NCT04657991;43d15f87
NCT04657991;23f66672
NCT04657991;f5458f8a
NCT04657991;28b85387
NCT04657991;f0939fb2
NCT04657991;0c91ec66
NCT04657991;e5e750d3
NCT04657991;07c57703
NCT04657991;30083f3d
NCT04657991;e5e750d3
NCT04657991;08c60077
NCT04657991;6ff161ac
NCT04657991;3756181d
NCT04657991;00d5e4dd
NCT05038735;e43561c9
NCT05038735;a7099531
NCT05038735;a4e848e0
NCT05038735;3c5efef0
NCT05038735;1ed21dce
NCT05038735;be8539a9
NCT05038735;36b9beb1
NCT05038735;89f09106
NCT05038735;91dd839b
NCT05132582;2e96cd0f
NCT05132582;549a4eca
NCT05132582;3d330944
NCT05152147;ac10bc7e
NCT05152147;0eb42a71
NCT05152147;78dfd8ec
NCT05152147;3381704a
NCT05152147;5d8ca22d
NCT05152147;4a6d2ec4
NCT05152147;4980c7c7
NCT05152147;38090a8e
NCT05152147;85e06987
NCT05152147;6b0405cb
NCT05152147;d4252b8c
NCT05152147;50921430
NCT05152147;c26bf648
NCT05152147;cdb7d342
NCT05152147;b007895f
NCT05152147;8c361c2b
NCT04935359;82bfc550
NCT04935359;feeed2f3
NCT04935359;e83a7f8b
NCT04935359;8249c8ef
NCT04935359;bfd0de7c
NCT04935359;47861f77
NCT05183984;549a4eca
NCT05183984;dc48f024
NCT04442126;88a88aa3
NCT04442126;23f66672
NCT04442126;5a9b24e5
NCT04442126;d1cb6010
NCT04442126;255d0d07
NCT04442126;aa8550de
NCT04729387;1f7c8ee8
NCT04729387;f538835f
NCT04729387;bce223b0
NCT04729387;e8876121
NCT04729387;ef3533d5
NCT04729387;43d15f87
NCT04729387;75b21c32
NCT04729387;7d60cff1
NCT02651662;89d63d5e
NCT04277637;d06b2bf9
NCT04277637;1c54b93b
NCT04277637;01520f2c
NCT04277637;c1328d64
NCT04277637;db1b90e0
NCT01952223;7a367d9c
NCT05002127;9ad2d88e
NCT05002127;b07b3fb8
NCT05002127;d28a35e8
NCT05002127;ec38c1d2
NCT05002127;ef05b789
NCT04765709;c26bf648
NCT04973163;a2fdc187
NCT04691804;ebecda7f
NCT04691804;a77ed7ec
NCT04691804;c01adebb
NCT04691804;d4a1f4e8
NCT04691804;1c54b93b
NCT04691804;29b6927a
NCT04691804;8ced6b02
NCT04691804;8598924d
NCT04691804;806da020
NCT04691804;2996fcf3
NCT04691804;e1574622
NCT04987203;6f48436f
NCT04987203;8376d9b5
NCT04987203;ec9e0293
NCT04987203;3576f4e4
NCT04987203;e05d7fdb
NCT04987203;ace4fb0a
NCT04987203;7167cf0c
NCT04987203;fff913b7
NCT04987203;898635d8
NCT04987203;8c80263a
NCT04987203;92dbc797
NCT04952753;8ced6b02
NCT04952753;f67c1c13
NCT04952753;8ed402bb
NCT04952753;98f0feec
NCT04952753;84ed3a7b
NCT05159388;9,56E+12
NCT05159388;d4252b8c
NCT05159388;bd7ccc4d
NCT04648202;7c113942
NCT04648202;77ad3f7a
NCT04648202;7814c45e
NCT04648202;e8d3345e
NCT04811027;78dfd8ec
NCT04811027;07c57703
NCT04811027;c06af0d1
NCT04811027;08c60077
NCT04811027;08eb075d
NCT04811027;43d15f87
NCT04811027;d0c14027
NCT04811027;60708dde
NCT05155254;222a994d
NCT05155254;e6c9dfdc
NCT05155254;1475e788
NCT05155254;06fbe734
NCT05155254;948df963
NCT05155254;b3b0f678
NCT05155254;7ad39707
NCT05155254;5b454c2a
NCT05155254;f7b7dd51
NCT04953897;72c64c51
NCT04953897;36b78517
NCT04953897;74348948
NCT04953910;d467b576
NCT04953910;e6995819
NCT04953910;02ff669a
NCT05245071;502b5751
NCT05245071;e8876121
NCT05245071;5fc847f5
NCT05245071;3d11e406
NCT05245071;65004739
NCT05245071;e08dd841
NCT04595565;ff975ef8
NCT04595565;7ad39707
NCT04595565;d107cdc0
NCT04595565;a0594cf5
NCT04595565;5585f0ae
NCT04595565;4f441db3
NCT04595565;7be0aaf1
NCT04595565;58ad997a
NCT04595565;3d11e406
NCT04595565;bd4ed6f6
NCT04595565;ba61f11d
NCT04595565;a77ed7ec
NCT04595565;cd067087
NCT04595565;87ec4e6b
NCT04595565;c587566f
NCT04595565;78dfd8ec
NCT04595565;66426a0d
NCT04595565;01520f2c
NCT04595565;212819cb
NCT04595565;1821989c
NCT04595565;08c2e197
NCT04595565;4047950a
NCT04595565;8,79E+85
NCT04595565;a16e7837
NCT04595565;9a8a0cc5
NCT04595565;4a356ef0
NCT02070432;1a37096c
NCT04210115;49a4d600
NCT04210115;00d5e4dd
NCT05052801;bd53e8c8
NCT05052801;3f013d7d
NCT05052801;41c7f0a5
NCT05052801;0c6ae44e
NCT05052801;8f5a6389
NCT05052801;f156d1ac
NCT05052801;9596dcb5
NCT05041257;7,48E+26
NCT05041257;e43561c9
NCT05041257;e05d7fdb
NCT05041257;8d102c9f
NCT05041257;dfb778cf
NCT05041257;9596dcb5
NCT05041257;47c37117
NCT05041257;4493633d
NCT05091567;72c64c51
NCT05091567;8f49028a
NCT05091567;067a45a1
NCT05091567;18df17bb
NCT05091567;b3511875
NCT05218499;f9457103
NCT05218499;f7189efe
NCT05218499;0fa243c2
NCT05218499;9c2b76e1
NCT05218499;5cd0faf0
NCT05218499;e62180ff
NCT05218499;7b153a33
NCT05218499;1bd679c9
NCT05218499;e67b0784
NCT04950075;58297c7b
NCT04950075;b3d800df
NCT04950075;3c66ffb4
NCT04827576;d6807773
NCT04827576;e50057ea
NCT04827576;230e274b
NCT04827576;6482e42e
NCT04827576;cfdf42cd
NCT04827576;5b454c2a
NCT04827576;13244f13
NCT03288532;ec57f544
NCT03288532;51abaab6
NCT03288532;e4b0221a
NCT03288532;7c113942
NCT03288532;83c6f8b8
NCT03288532;0a6f4e09
NCT04993677;03f66a23
NCT04993677;5585f0ae
NCT03568656;9c2b76e1
NCT03568656;da670bc0
NCT03568656;792cd886
NCT04777994;1b2ce633
NCT04862780;54f0b6d5
NCT05109442;66426a0d
NCT05109442;b457a0be
NCT04260529;30ad7f74
NCT04260529;369368c8
NCT05187624;4161d837
NCT05187624;8ab4f71c
NCT05187624;13244f13
NCT05061134;b963ade6
NCT05061134;260dcfa8
NCT05061134;f995360e
NCT05061134;e41e90ae
NCT05061134;91b2055b
NCT05207709;be79e106
NCT05207709;6482e42e
NCT05207709;69877eaf
NCT05207709;9998be1c
NCT05207709;7db3f394
NCT05207709;38090a8e
NCT05207709;4251af0a
NCT05207709;6b0405cb
NCT05207709;98785999
NCT05207709;260dcfa8
NCT05207709;9f25f583
NCT05207709;9de9b6b2
NCT05207709;2a030efb
NCT05207709;c1328d64
NCT05207709;6442ea27
NCT05207709;ceaf5cc4
NCT05207709;a6216e90
NCT05207709;3e21c175
NCT05207709;925b800e
NCT05207709;e7f76e74
NCT05207709;a7c8be5f
NCT05207709;76bec950
NCT05207709;4f6cbc91
NCT05207709;4f816490
NCT05207709;fa3a8498
NCT05207709;81e3cc2a
NCT05207709;ac5fcb60
NCT05207709;7bc97667
NCT05340413;8d102c9f
NCT05340413;4ff8a319
NCT05340413;ec57f544
NCT05340413;5b4be63a
NCT05340413;07c57703
NCT05340413;4ea3e576
NCT05340413;d4252b8c
NCT05340413;5f52659f
NCT05340413;acc14470
NCT05340413;5740a294
NCT05267392;33aef6e5
NCT05169567;c26bf648
NCT05169567;ec9e0293
NCT05169567;3c4daa8c
NCT05169567;50921430
NCT05169567;a82b35ad
NCT05169567;e41e90ae
NCT05169567;e1574622
NCT05169567;8664fbe3
NCT05169567;43d15f87
NCT05067283;81f4445e
NCT05067283;360e5e29
NCT05067283;25ec0c89
NCT04907539;bfd0de7c
NCT04907539;97aeda2c
NCT04907539;4a356ef0
NCT04907539;a2fdc187
NCT04907539;9d4b6031
NCT04041310;8249c8ef
NCT04041310;1fc656ee
NCT04041310;d5c28438
NCT05061420;1a37096c
NCT05061420;34d46786
NCT05061420;8d96c04e
NCT05061420;58ad997a
NCT04928846;d107cdc0
NCT04928846;0d591594
NCT04928846;6b0405cb
NCT04928846;df39045d
NCT05118789;896b79b0
NCT05118789;da594032
NCT05118789;806da020
NCT05118789;7c113942
NCT05071053;0d591594
NCT05071053;21277108
NCT05071053;72d991a5
NCT05071053;46253146
NCT05089734;33aef6e5
NCT05089734;4c744969
NCT05089734;58ad997a
NCT05089734;9f25f583
NCT05089734;4e1aeb0c
NCT05089734;b3d800df
NCT05089734;0a6ef5f1
NCT05089734;44bed6f5
NCT05089734;ac317423
NCT05089734;a81312c7
NCT05089734;b3264797
NCT05089734;e57c3243
NCT05089734;6b0405cb
NCT05089734;0a905273
NCT05089734;42ec3f59
NCT05089734;4a6d2ec4
NCT05089734;9100ff89
NCT05089734;7a367d9c
NCT05089734;db38d73e
NCT05089734;6d6684fd
NCT05089734;fff913b7
NCT05089734;38090a8e
NCT05226598;4fcf94ca
NCT05226598;2be66701
NCT05226598;da670bc0
NCT05226598;ff975ef8
NCT05226598;8e8ca599
NCT05226598;44bed6f5
NCT03522649;5a3c9ba7
NCT03522649;d76acae1
NCT03522649;1aab413b
NCT03721744;b44313ac
NCT03721744;47c37117
NCT03721744;27a8b01f
NCT05224141;dfa51b65
NCT05224141;89d63d5e
NCT05224141;6be0950f
NCT05224141;30b7cafc
NCT05239728;bce223b0
NCT05239728;7a871c63
NCT05239728;f7a35888
NCT05239728;1e58eead
NCT05239728;643abfe9
NCT05239728;8c47971c
NCT05239728;cd067087
NCT05239728;0cc89ec9
NCT03974022;52260c64
NCT03974022;6f765624
NCT03974022;2a509a8d
NCT03974022;7,48E+26
NCT03974022;138bbbd2
NCT03974022;4f816490
NCT03974022;4493633d
NCT03974022;ace4fb0a
NCT03974022;7a367d9c
NCT05249426;a52deb62
NCT05249426;9058a100
NCT05249426;ef3533d5
NCT05002270;da594032
NCT05002270;51abaab6
NCT05002270;e7b4b769
NCT05002270;4b27d497
NCT05002270;4f816490
NCT05002270;ba61f11d
NCT05002270;09c5dc73
NCT05002270;04a2e087
NCT05002270;549a4eca
NCT04762069;00166de9
NCT04762069;8564d61b
NCT04185883;a5a61bae
NCT04185883;62f4d39d
NCT04185883;b38a7550
NCT04185883;1d209abd
NCT04185883;733ac4c8
NCT03595059;c500c666
NCT03595059;4493633d
NCT04731467;62f4d39d
NCT04731467;7f1ba71b
NCT04579757;50921430
NCT04579757;98785999
NCT05267470;db9438cf
NCT05267470;81218a00
NCT05267470;241b33f6
NCT05267470;abce87a5
NCT05267470;b20e1260
NCT03781934;c64b00d0
NCT03781934;5fca91e3
NCT03781934;fc5bf8a1
NCT05198934;e637e1c9
NCT05198934;3d11e406
NCT05198934;c7ad8937
NCT05198934;f16e000e
NCT05198934;47c37117
NCT05198934;067a45a1
NCT05198934;9992db34
NCT05198934;5f6b0cdc
NCT05198934;a73ce420
NCT05181605;5b0803dd
NCT05181605;dc71ace5
NCT05296746;571dbaba
NCT05296746;9a5b41c0
NCT05296746;3c4daa8c
NCT05296746;96b46ae3
NCT05296746;791683bd
NCT05296746;e5e9cac5
NCT05296746;8e8ca599
NCT05296746;81218a00
NCT05296746;2c64e9ae
NCT05296746;0303f28f
NCT05296746;34d46786
NCT05296746;3e912a4f
NCT05296746;9f9b9ca9
NCT05296746;6be0950f
NCT05296746;af8a240e
NCT04247256;e1cf361d
NCT04247256;cf2be4f6
NCT04247256;1f7c8ee8
NCT04247256;fcf82d0f
NCT04068597;f04929f1
NCT04068597;d8bd6825
NCT05109728;cbc5d3c9
NCT05109728;fa6a26b8
NCT05109728;54f0b6d5
NCT05109728;4ba7a6b5
NCT05171777;62f4d39d
NCT05171777;7353e0af
NCT05171777;014c74a5
NCT05171777;abe8323e
NCT05171777;2b3c7e14
NCT03805789;c8101d54
NCT03805789;12abb9e7
NCT05288166;c7ad8937
NCT05288166;3220a66f
NCT05288166;d298c8c9
NCT05288166;642567cc
NCT05288166;8ed402bb
NCT05252988;5f6b0cdc
NCT05252988;af8a240e
NCT05252988;36b9beb1
NCT05252988;39e44f74
NCT05252988;8d0a92b9
NCT05252988;29e4de37
NCT05173987;08c60077
NCT05173987;5a3c9ba7
NCT05173987;d073b74c
NCT05173987;cbc5d3c9
NCT05173987;6566add5
NCT05323656;d76acae1
NCT05323656;09aa2c72
NCT05323656;8d96c04e
NCT05323656;e5e750d3
NCT05014815;7f1ba71b
NCT05014815;b457a0be
NCT05014815;dcbd7804
NCT05014815;f85bac6a
NCT05014815;657ebdf7
NCT04892173;4e1aeb0c
NCT04892173;da44b86c
NCT04027309;8f250551
NCT04027309;4ba7a6b5
NCT04027309;f20b0e6d
NCT04027309;ec87043b
NCT04027309;0b8d0981
NCT04027309;5a3c9ba7
NCT04655118;39612ade
NCT04655118;596b7532
NCT04655118;9,56E+12
NCT04655118;b3264797
NCT04279847;8ed402bb
NCT04279847;6b72295e
NCT04629833;5a9b24e5
NCT04629833;3f041b2a
NCT04629833;4251af0a
NCT04170153;070437ea
NCT04170153;52a4292c
NCT04170153;578db9da
NCT05064358;c1328d64
NCT05064358;615fa579
NCT04830124;c1328d64
NCT04830124;9c6c2184
NCT04830124;7b153a33
NCT04830124;af8a240e
NCT03574779;89d63d5e
NCT03574779;8d0a92b9
NCT03574779;753c8227
NCT03574779;7cde69bb
NCT03574779;790d40b8
NCT05168202;711f036d
NCT05168202;a0594cf5
NCT05168202;dcbd7804
NCT04773522;5b454c2a
NCT04973137;5f2da6d6
NCT04973137;e951ad2c
NCT04973137;2a8f215e
NCT04973137;ef212813
NCT04973137;9c6c2184
NCT04973137;37c5c0e0
NCT04973137;91a1443d
NCT04674683;ff975ef8
NCT04674683;e50057ea
NCT04674683;82612a7e
NCT04674683;0fa243c2
NCT04674683;0303f28f
NCT04674683;e6c9dfdc
NCT04674683;90b89484
NCT04674683;038dff84
NCT04674683;a1262846
NCT04674683;f783e93a
NCT04674683;ebc50757
NCT03356054;3b431668
NCT03356054;34d46786
NCT04579380;bb8120d5
NCT04579380;89f09106
NCT04579380;81fee6f1
NCT04970901;2,83E+178
NCT05005442;ac8c3edc
NCT05005442;6c4433b1
NCT05005442;ac317423
NCT04764474;3b431668
NCT04764474;9,56E+12
NCT04764474;96a5b238
NCT04764474;434f8ded
NCT05023980;9ca6f08f
NCT05023980;30ad16f7
NCT05023980;87bcb322
NCT05023980;5e59b42f
NCT05179603;9ca6f08f
NCT05179603;8f49028a
NCT05144841;f995360e
NCT05144841;89f09106
NCT05008055;254dedca
NCT05008055;97fd4c03
NCT04224493;dcbd7804
NCT04074330;8e310d43
NCT04769895;7a871c63
NCT04769895;b963ade6
NCT04769895;fecf7aca
NCT05120349;94df9d63
NCT05120349;5c31aa5b
NCT05120349;568e534d
NCT05120349;2d2fd020
NCT05221840;65004739
NCT05221840;60a68575
NCT05221840;2996fcf3
NCT05221840;df657b15
NCT05221840;c65d1fe6
NCT05221840;ad51853f
NCT05221840;b963ade6
NCT05186974;60efba94
NCT05186974;6442ea27
NCT05186974;a77ed7ec
NCT05186974;08c2e197
NCT05186974;54107721
NCT05186974;efc3101d
NCT05186974;e43561c9
NCT05186974;5e528ef3
NCT05186974;c587566f
NCT05186974;611b0b19
NCT05061550;2962024e
NCT05061550;4ff8a319
NCT05061550;effbe64e
NCT05061550;4b27d497
NCT05061550;3e21c175
NCT05061550;44806377
NCT05061550;85e06987
NCT05061550;554b48cd
NCT05240131;b44313ac
NCT05240131;3378af33
NCT05240131;3b431668
NCT05398094;3431454
NCT05398094;74348948
NCT05398094;868d5c79
NCT05398094;7bc97667
NCT05398094;00cf70f1
NCT05398094;284feb79
NCT05398094;b4e6fc50
NCT05398094;255d0d07
NCT05398094;c975d68a
NCT05398094;a471a342
NCT05398094;7e0e7cf4
NCT05398094;8ced6b02
NCT05398094;90ddf73c
NCT05398094;0390dd6d
NCT04170283;3c5efef0
NCT04170283;09c5dc73
NCT05073458;e1574622
NCT03799835;6126dcb2
NCT04812535;34dd0232
NCT04812535;8c361c2b
NCT04895748;255d0d07
NCT04983810;c8d2b0cc
NCT05052255;df860cf2
NCT04989387;94df9d63
NCT04989387;e102ffe8
NCT04989387;3220a66f
NCT02587169;2,83E+178
NCT03502668;de4647b1
NCT03502668;4a356ef0
NCT03567889;e5e9cac5
NCT04119050;a700121d
NCT04281472;9fbbd5f0
NCT04458259;f9fffacb
NCT04458259;6581301d
NCT04458259;6412fec4
NCT04562766;65004739
NCT04624659;fff913b7
NCT04633187;384dc925
NCT04650984;cdb7d342
NCT04650984;ef05b789
NCT04702425;385b9a3c
NCT04770753;6b0405cb
NCT04770779;59ab535e
NCT04844866;16e24412
NCT04844866;0f6a5ff3
NCT04844866;089d41ad
NCT04871282;753c8227
NCT04871282;6e8a7b31
NCT04880434;9d4b6031
NCT04889924;29b6927a
NCT04948333;792cd886
NCT04948333;14299d2c
NCT04965493;2,83E+178
NCT04965753;806da020
NCT04988386;d107cdc0
NCT04988386;b4e5e233
NCT04996875;abe8323e
NCT05020665;7353e0af
NCT05020665;6fcaaf8c
NCT05053139;feeed2f3
NCT05059522;7e139329
NCT05059522;1102b5e5
NCT05077709;08eb075d
NCT05077709;3d11e406
NCT05086744;6b72295e
NCT05099172;09aa2c72
NCT05099172;6fcaaf8c
NCT05127590;a4d9eb86
NCT05127590;4ff8a319
NCT05127590;a8dff199
NCT05127590;81e3cc2a
NCT05146440;4ea3e576
NCT05146440;2c64e9ae
NCT05181618;f67c1c13
NCT05181618;c36bf3eb
NCT05201612;a2fdc187
NCT05201612;dfb778cf
NCT05201612;4a356ef0
NCT05201612;34dd0232
NCT05201612;dfb778cf
NCT05201612;415501b0
NCT05201612;b38a7550
NCT05201612;dc8f539a
NCT05201612;7e0e7cf4
NCT05201612;52a4292c
NCT05219435;16e24412
NCT05219435;96031a3b
NCT05219435;47861f77
NCT05219435;568e534d
NCT05250973;c9f1cf47
NCT05250973;e7b7f72a
NCT05250973;b07b3fb8
NCT05253807;154b8c6d
NCT05253807;089d41ad
NCT05253807;f16e000e
NCT05253807;c9f1cf47
